antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})","frozenset({'ever_married=No', 'Residence_type=Urban', 'work_type=children'})",0.270307300841652,0.06791935799569387,0.05813270698766882,0.21506154960173787,3.1664249478826476,0.039773608652954935,1.1874569802656336,0.9376363780870218
"frozenset({'ever_married=No', 'Residence_type=Urban', 'work_type=children'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})",0.06791935799569387,0.270307300841652,0.05813270698766882,0.8559077809798271,3.1664249478826476,0.039773608652954935,5.0640673321589365,0.7340420868350309
"frozenset({'ever_married=No', 'Residence_type=Urban', 'age_cat=Młody', 'work_type=children'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})",0.06791935799569387,0.270307300841652,0.05813270698766882,0.8559077809798271,3.1664249478826476,0.039773608652954935,5.0640673321589365,0.7340420868350309
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})","frozenset({'ever_married=No', 'Residence_type=Urban', 'age_cat=Młody', 'work_type=children'})",0.270307300841652,0.06791935799569387,0.05813270698766882,0.21506154960173787,3.1664249478826476,0.039773608652954935,1.1874569802656336,0.9376363780870218
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})","frozenset({'work_type=children', 'Residence_type=Urban', 'age_cat=Młody'})",0.270307300841652,0.06791935799569387,0.05813270698766882,0.21506154960173787,3.1664249478826476,0.039773608652954935,1.1874569802656336,0.9376363780870218
"frozenset({'work_type=children', 'Residence_type=Urban'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})",0.06791935799569387,0.270307300841652,0.05813270698766882,0.8559077809798271,3.1664249478826476,0.039773608652954935,5.0640673321589365,0.7340420868350309
frozenset({'work_type=children'}),"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'Residence_type=Rural'})",0.13446858485026425,0.13427285183010373,0.05715404188686631,0.42503639010189226,3.16546780908246,0.03909856151746305,1.5057077235258702,0.7903709968216204
"frozenset({'work_type=children', 'age_cat=Młody'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'Residence_type=Rural'})",0.13446858485026425,0.13427285183010373,0.05715404188686631,0.42503639010189226,3.16546780908246,0.03909856151746305,1.5057077235258702,0.7903709968216204
"frozenset({'ever_married=No', 'work_type=children', 'age_cat=Młody'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'Residence_type=Rural'})",0.13446858485026425,0.13427285183010373,0.05715404188686631,0.42503639010189226,3.16546780908246,0.03909856151746305,1.5057077235258702,0.7903709968216204
"frozenset({'ever_married=No', 'work_type=children'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'Residence_type=Rural'})",0.13446858485026425,0.13427285183010373,0.05715404188686631,0.42503639010189226,3.16546780908246,0.03909856151746305,1.5057077235258702,0.7903709968216204
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'Residence_type=Rural'})","frozenset({'ever_married=No', 'work_type=children'})",0.13427285183010373,0.13446858485026425,0.05715404188686631,0.42565597667638483,3.1654678090824597,0.03909856151746305,1.5069912456667987,0.790192301140675
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'Residence_type=Rural'})","frozenset({'work_type=children', 'age_cat=Młody'})",0.13427285183010373,0.13446858485026425,0.05715404188686631,0.42565597667638483,3.1654678090824597,0.03909856151746305,1.5069912456667987,0.790192301140675
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'Residence_type=Rural'})",frozenset({'work_type=children'}),0.13427285183010373,0.13446858485026425,0.05715404188686631,0.42565597667638483,3.1654678090824597,0.03909856151746305,1.5069912456667987,0.790192301140675
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'Residence_type=Rural'})","frozenset({'ever_married=No', 'work_type=children', 'age_cat=Młody'})",0.13427285183010373,0.13446858485026425,0.05715404188686631,0.42565597667638483,3.1654678090824597,0.03909856151746305,1.5069912456667987,0.790192301140675
"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.0553924447054218,0.30221178312781366,0.05284791544333529,0.9540636042402827,3.1569371464142515,0.036107665957100944,15.190312721140673,0.7233027889057728
"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.0553924447054218,0.30221178312781366,0.05284791544333529,0.9540636042402827,3.1569371464142515,0.036107665957100944,15.190312721140673,0.7233027889057728
"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody', 'bmi_cat=Niedowaga', 'ever_married=No', 'work_type=children'})",frozenset({'smoking_status=Unknown'}),0.0553924447054218,0.30221178312781366,0.05284791544333529,0.9540636042402827,3.1569371464142515,0.036107665957100944,15.190312721140673,0.7233027889057728
"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'ever_married=No', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.0553924447054218,0.30221178312781366,0.05284791544333529,0.9540636042402827,3.1569371464142515,0.036107665957100944,15.190312721140673,0.7233027889057728
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.0553924447054218,0.05284791544333529,0.1748704663212435,3.156937146414251,0.036107665957100944,1.1447991093993946,0.9791470572957249
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody', 'bmi_cat=Niedowaga', 'ever_married=No', 'work_type=children'})",0.30221178312781366,0.0553924447054218,0.05284791544333529,0.1748704663212435,3.156937146414251,0.036107665957100944,1.1447991093993946,0.9791470572957249
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.0553924447054218,0.05284791544333529,0.1748704663212435,3.156937146414251,0.036107665957100944,1.1447991093993946,0.9791470572957249
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'ever_married=No', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.0553924447054218,0.05284791544333529,0.1748704663212435,3.156937146414251,0.036107665957100944,1.1447991093993946,0.9791470572957249
"frozenset({'bmi_cat=Norma_BMI', 'smoking_status=Unknown', 'ever_married=No'})","frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody'})",0.0716382853787434,0.2887062047367391,0.06517909571344686,0.9098360655737706,3.1514253959433183,0.04449667822790243,7.888894820192541,0.7353634469383995
"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody'})","frozenset({'bmi_cat=Norma_BMI', 'smoking_status=Unknown', 'ever_married=No'})",0.2887062047367391,0.0716382853787434,0.06517909571344686,0.2257627118644068,3.151425395943318,0.04449667822790243,1.1990661375362115,0.9597767828367718
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})","frozenset({'gender=Male', 'work_type=children'})",0.270307300841652,0.07065962027794088,0.06009003718927383,0.222302679217958,3.1461063382951453,0.040990225953447576,1.1949898178735228,0.9348411877367856
"frozenset({'gender=Male', 'work_type=children'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})",0.07065962027794088,0.270307300841652,0.06009003718927383,0.8504155124653741,3.1461063382951453,0.040990225953447576,4.878130822151181,0.7340117834630869
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})","frozenset({'gender=Male', 'ever_married=No', 'work_type=children', 'age_cat=Młody'})",0.270307300841652,0.07065962027794088,0.06009003718927383,0.222302679217958,3.1461063382951453,0.040990225953447576,1.1949898178735228,0.9348411877367856
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})","frozenset({'gender=Male', 'work_type=children', 'age_cat=Młody'})",0.270307300841652,0.07065962027794088,0.06009003718927383,0.222302679217958,3.1461063382951453,0.040990225953447576,1.1949898178735228,0.9348411877367856
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})","frozenset({'gender=Male', 'ever_married=No', 'work_type=children'})",0.270307300841652,0.07065962027794088,0.06009003718927383,0.222302679217958,3.1461063382951453,0.040990225953447576,1.1949898178735228,0.9348411877367856
"frozenset({'gender=Male', 'work_type=children', 'age_cat=Młody'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})",0.07065962027794088,0.270307300841652,0.06009003718927383,0.8504155124653741,3.1461063382951453,0.040990225953447576,4.878130822151181,0.7340117834630869
"frozenset({'gender=Male', 'ever_married=No', 'work_type=children', 'age_cat=Młody'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})",0.07065962027794088,0.270307300841652,0.06009003718927383,0.8504155124653741,3.1461063382951453,0.040990225953447576,4.878130822151181,0.7340117834630869
"frozenset({'gender=Male', 'ever_married=No', 'work_type=children'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown'})",0.07065962027794088,0.270307300841652,0.06009003718927383,0.8504155124653741,3.1461063382951453,0.040990225953447576,4.878130822151181,0.7340117834630869
frozenset({'smoking_status=Unknown'}),"frozenset({'work_type=children', 'ever_married=No', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.058524173027989825,0.055588177725582305,0.18393782383419688,3.1429375985582335,0.037901483038712803,1.1536814895593521,0.9771250222231003
"frozenset({'work_type=children', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.058524173027989825,0.30221178312781366,0.055588177725582305,0.9498327759197324,3.1429375985582335,0.037901483038712803,13.909245122985558,0.7242101256185763
frozenset({'smoking_status=Unknown'}),"frozenset({'work_type=children', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.058524173027989825,0.055588177725582305,0.18393782383419688,3.1429375985582335,0.037901483038712803,1.1536814895593521,0.9771250222231003
"frozenset({'ever_married=No', 'work_type=children', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.058524173027989825,0.30221178312781366,0.055588177725582305,0.9498327759197324,3.1429375985582335,0.037901483038712803,13.909245122985558,0.7242101256185763
"frozenset({'work_type=children', 'ever_married=No', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.058524173027989825,0.30221178312781366,0.055588177725582305,0.9498327759197324,3.1429375985582335,0.037901483038712803,13.909245122985558,0.7242101256185763
frozenset({'smoking_status=Unknown'}),"frozenset({'work_type=children', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.058524173027989825,0.055588177725582305,0.18393782383419688,3.1429375985582335,0.037901483038712803,1.1536814895593521,0.9771250222231003
"frozenset({'work_type=children', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.058524173027989825,0.30221178312781366,0.055588177725582305,0.9498327759197324,3.1429375985582335,0.037901483038712803,13.909245122985558,0.7242101256185763
frozenset({'smoking_status=Unknown'}),"frozenset({'ever_married=No', 'work_type=children', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.058524173027989825,0.055588177725582305,0.18393782383419688,3.1429375985582335,0.037901483038712803,1.1536814895593521,0.9771250222231003
"frozenset({'ever_married=No', 'smoking_status=Unknown', 'bmi_cat=Norma_BMI'})",frozenset({'age_cat=Młody'}),0.0716382853787434,0.30710510863182616,0.06850655705617538,0.9562841530054645,3.1138659896143523,0.04650607364273862,15.849970640047,0.731240625282371
frozenset({'age_cat=Młody'}),"frozenset({'ever_married=No', 'smoking_status=Unknown', 'bmi_cat=Norma_BMI'})",0.30710510863182616,0.0716382853787434,0.06850655705617538,0.22307202039515617,3.113865989614352,0.04650607364273862,1.1949134784583688,0.9797384987893462
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'ever_married=No', 'bmi_cat=Norma_BMI'})",frozenset({'age_cat=Młody'}),0.06831082403601488,0.30710510863182616,0.06517909571344686,0.9541547277936964,3.106932125110258,0.04420049267713695,15.113769817968322,0.7278597925656749
frozenset({'age_cat=Młody'}),"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'ever_married=No', 'bmi_cat=Norma_BMI'})",0.30710510863182616,0.06831082403601488,0.06517909571344686,0.2122370936902486,3.106932125110258,0.04420049267713695,1.1827025219154472,0.9787041278566703
"frozenset({'ever_married=No', 'smoking_status=Unknown'})","frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody', 'bmi_cat=Norma_BMI'})",0.17635545116461146,0.11900567625758465,0.06517909571344686,0.3695893451720311,3.1056446784274785,0.04419179598589083,1.3974927564998527,0.8231775025976548
"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody', 'bmi_cat=Norma_BMI'})","frozenset({'ever_married=No', 'smoking_status=Unknown'})",0.11900567625758465,0.17635545116461146,0.06517909571344686,0.5476973684210527,3.1056446784274785,0.04419179598589083,1.8210032206978772,0.7695914087826997
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'ever_married=No'})","frozenset({'bmi_cat=Norma_BMI', 'age_cat=Młody'})",0.16617733411626542,0.1266392640438442,0.06517909571344686,0.392226148409894,3.097192260009503,0.04413452042019501,1.4369830713697216,0.8120754557374277
"frozenset({'bmi_cat=Norma_BMI', 'age_cat=Młody'})","frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'ever_married=No'})",0.1266392640438442,0.16617733411626542,0.06517909571344686,0.5146831530139103,3.0971922600095025,0.04413452042019501,1.7180995695120262,0.7753118425462666
"frozenset({'gender=Male', 'ever_married=No', 'bmi_cat=Norma_BMI'})",frozenset({'age_cat=Młody'}),0.0544137796046193,0.30710510863182616,0.05147778430221178,0.9460431654676258,3.0805191410924797,0.03476703460566692,12.84165198669013,0.7142441126029375
frozenset({'age_cat=Młody'}),"frozenset({'gender=Male', 'ever_married=No', 'bmi_cat=Norma_BMI'})",0.30710510863182616,0.0544137796046193,0.05147778430221178,0.16762268961121735,3.0805191410924797,0.03476703460566692,1.1360067226648947,0.9747212734420312
"frozenset({'ever_married=No', 'smoking_status=Unknown'})","frozenset({'bmi_cat=Norma_BMI', 'age_cat=Młody'})",0.17635545116461146,0.1266392640438442,0.06850655705617538,0.388457269700333,3.0674315160726446,0.04617303251056888,1.428127083659703,0.8183073058120588
"frozenset({'bmi_cat=Norma_BMI', 'age_cat=Młody'})","frozenset({'ever_married=No', 'smoking_status=Unknown'})",0.1266392640438442,0.17635545116461146,0.06850655705617538,0.5409582689335394,3.0674315160726446,0.04617303251056888,1.7942694380353412,0.7717250432221298
"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No'})","frozenset({'work_type=children', 'smoking_status=Unknown', 'gender=Female', 'age_cat=Młody'})",0.3168917596398512,0.05715404188686631,0.0551967116852613,0.17418159357628166,3.047581375278161,0.03708506678120248,1.1417109993905485,0.9835497571582436
"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No'})","frozenset({'work_type=children', 'smoking_status=Unknown', 'gender=Female'})",0.3168917596398512,0.05715404188686631,0.0551967116852613,0.17418159357628166,3.047581375278161,0.03708506678120248,1.1417109993905485,0.9835497571582436
"frozenset({'work_type=children', 'smoking_status=Unknown', 'gender=Female'})","frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No'})",0.05715404188686631,0.3168917596398512,0.0551967116852613,0.9657534246575342,3.047581375278161,0.03708506678120248,19.94676061851633,0.7125988483459145
"frozenset({'work_type=children', 'smoking_status=Unknown', 'gender=Female', 'age_cat=Młody'})","frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No'})",0.05715404188686631,0.3168917596398512,0.0551967116852613,0.9657534246575342,3.047581375278161,0.03708506678120248,19.94676061851633,0.7125988483459145
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.059307105108631825,0.0546095126247798,0.18069948186528498,3.046843738778023,0.03668620663775152,1.148165873290334,0.9627441222156874
"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.059307105108631825,0.30221178312781366,0.0546095126247798,0.9207920792079208,3.046843738778023,0.03668620663775152,8.809576238011356,0.7141454006864181
frozenset({'age_cat=Młody'}),"frozenset({'gender=Male', 'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'ever_married=No'})",0.30710510863182616,0.08103347034644745,0.07574867880211392,0.2466539196940727,3.0438523568043894,0.05086288608855431,1.2198464340325075,0.9690776507686244
"frozenset({'gender=Male', 'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'ever_married=No'})",frozenset({'age_cat=Młody'}),0.08103347034644745,0.30710510863182616,0.07574867880211392,0.9347826086956521,3.0438523568043894,0.05086288608855431,10.624388334311988,0.7306783564900812
"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.059502838128792326,0.30221178312781366,0.0546095126247798,0.917763157894737,3.0368212264794114,0.036627053812711814,8.485104717165797,0.7131422987554034
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.059502838128792326,0.0546095126247798,0.18069948186528498,3.036821226479411,0.036627053812711814,1.147926970694976,0.9611917939746742
"frozenset({'work_type=children', 'smoking_status=Unknown'})","frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No', 'Residence_type=Rural'})",0.12096300645918967,0.15560775102759836,0.05715404188686631,0.4724919093851132,3.0364291384258406,0.03833126049421495,1.6007190486654728,0.7629551340123167
"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No', 'Residence_type=Rural'})","frozenset({'work_type=children', 'smoking_status=Unknown'})",0.15560775102759836,0.12096300645918967,0.05715404188686631,0.3672955974842767,3.0364291384258406,0.03833126049421495,1.3893328227931294,0.7942585783146302
"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No', 'Residence_type=Rural'})","frozenset({'work_type=children', 'smoking_status=Unknown', 'age_cat=Młody'})",0.15560775102759836,0.12096300645918967,0.05715404188686631,0.3672955974842767,3.0364291384258406,0.03833126049421495,1.3893328227931294,0.7942585783146302
"frozenset({'work_type=children', 'smoking_status=Unknown', 'age_cat=Młody'})","frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No', 'Residence_type=Rural'})",0.12096300645918967,0.15560775102759836,0.05715404188686631,0.4724919093851132,3.0364291384258406,0.03833126049421495,1.6007190486654728,0.7629551340123167
"frozenset({'ever_married=No', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.06263456645136034,0.30221178312781366,0.057349774907026814,0.915625,3.0297461949481868,0.03842087089432367,8.270082570337024,0.7147045597241117
frozenset({'smoking_status=Unknown'}),"frozenset({'ever_married=No', 'age_cat=Młody', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.06263456645136034,0.057349774907026814,0.18976683937823835,3.0297461949481868,0.03842087089432367,1.1569082569137488,0.960089799865013
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'Residence_type=Rural', 'age_cat=Młody', 'work_type=children'})",0.30221178312781366,0.062438833431199846,0.05715404188686631,0.18911917098445596,3.0288709860802054,0.03828429069920286,1.1562255919985842,0.9599531210974274
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody', 'ever_married=No', 'Residence_type=Rural', 'work_type=children'})",0.30221178312781366,0.062438833431199846,0.05715404188686631,0.18911917098445596,3.0288709860802054,0.03828429069920286,1.1562255919985842,0.9599531210974274
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'Residence_type=Rural'})",0.30221178312781366,0.062438833431199846,0.05715404188686631,0.18911917098445596,3.0288709860802054,0.03828429069920286,1.1562255919985842,0.9599531210974274
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'ever_married=No', 'Residence_type=Rural'})",0.30221178312781366,0.062438833431199846,0.05715404188686631,0.18911917098445596,3.0288709860802054,0.03828429069920286,1.1562255919985842,0.9599531210974274
"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody', 'ever_married=No', 'Residence_type=Rural', 'work_type=children'})",frozenset({'smoking_status=Unknown'}),0.062438833431199846,0.30221178312781366,0.05715404188686631,0.915360501567398,3.028870986080205,0.03828429069920286,8.244238562304709,0.7144536277061229
"frozenset({'glucose_cat=Norma_Glukozy', 'Residence_type=Rural', 'age_cat=Młody', 'work_type=children'})",frozenset({'smoking_status=Unknown'}),0.062438833431199846,0.30221178312781366,0.05715404188686631,0.915360501567398,3.028870986080205,0.03828429069920286,8.244238562304709,0.7144536277061229
"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'ever_married=No', 'Residence_type=Rural'})",frozenset({'smoking_status=Unknown'}),0.062438833431199846,0.30221178312781366,0.05715404188686631,0.915360501567398,3.028870986080205,0.03828429069920286,8.244238562304709,0.7144536277061229
"frozenset({'glucose_cat=Norma_Glukozy', 'work_type=children', 'Residence_type=Rural'})",frozenset({'smoking_status=Unknown'}),0.062438833431199846,0.30221178312781366,0.05715404188686631,0.915360501567398,3.028870986080205,0.03828429069920286,8.244238562304709,0.7144536277061229
"frozenset({'ever_married=No', 'smoking_status=Unknown'})","frozenset({'glucose_cat=Norma_Glukozy', 'Residence_type=Rural', 'age_cat=Młody'})",0.17635545116461146,0.14073204149540028,0.07516147974163241,0.4261931187569368,3.0284014516400415,0.05034261707039427,1.497486326136643,0.8132061202867553
"frozenset({'glucose_cat=Norma_Glukozy', 'Residence_type=Rural', 'age_cat=Młody'})","frozenset({'ever_married=No', 'smoking_status=Unknown'})",0.14073204149540028,0.17635545116461146,0.07516147974163241,0.5340751043115438,3.0284014516400415,0.05034261707039427,1.7677624794407294,0.779492335801063
"frozenset({'gender=Male', 'ever_married=No', 'smoking_status=Unknown'})",frozenset({'age_cat=Młody'}),0.08670972793110197,0.30710510863182616,0.08064200430612645,0.9300225733634312,3.0283526624052075,0.054013003890409285,9.901691512132297,0.7333785200937167
frozenset({'age_cat=Młody'}),"frozenset({'gender=Male', 'ever_married=No', 'smoking_status=Unknown'})",0.30710510863182616,0.08670972793110197,0.08064200430612645,0.26258763543658387,3.0283526624052075,0.054013003890409285,1.2385068598756277,0.9666508968240909
"frozenset({'glucose_cat=Norma_Glukozy', 'bmi_cat=Niedowaga'})",frozenset({'age_cat=Młody'}),0.06400469759248385,0.30710510863182616,0.059502838128792326,0.9296636085626911,3.0271837961419945,0.03984666852170539,9.851157803364908,0.7154522716766822
frozenset({'age_cat=Młody'}),"frozenset({'glucose_cat=Norma_Glukozy', 'bmi_cat=Niedowaga'})",0.30710510863182616,0.06400469759248385,0.059502838128792326,0.19375398342893566,3.0271837961419945,0.03984666852170539,1.160930141879362,0.9664668822479927
"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody'})","frozenset({'gender=Male', 'ever_married=No', 'smoking_status=Unknown'})",0.2887062047367391,0.08670972793110197,0.07574867880211392,0.26237288135593223,3.025875961280943,0.050715042337370245,1.2381462787698756,0.9412667329371326
"frozenset({'gender=Male', 'ever_married=No', 'smoking_status=Unknown'})","frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody'})",0.08670972793110197,0.2887062047367391,0.07574867880211392,0.873589164785553,3.025875961280943,0.050715042337370245,5.62684198752901,0.7330825776882854
"frozenset({'ever_married=No', 'bmi_cat=Norma_BMI'})","frozenset({'gender=Male', 'age_cat=Młody'})",0.1280093951849677,0.13309845370914072,0.05147778430221178,0.40214067278287463,3.02137749595251,0.03443993174285026,1.4500092359954526,0.7672389292161156
"frozenset({'gender=Male', 'age_cat=Młody'})","frozenset({'ever_married=No', 'bmi_cat=Norma_BMI'})",0.13309845370914072,0.1280093951849677,0.05147778430221178,0.38676470588235295,3.0213774959525095,0.03443993174285026,1.4219511061731942,0.7717429283490168
"frozenset({'age_cat=Młody', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.06283029947152084,0.30221178312781366,0.057349774907026814,0.9127725856697819,3.0203077332816815,0.03836171806928397,7.999643486284707,0.7137532397546769
frozenset({'smoking_status=Unknown'}),"frozenset({'age_cat=Młody', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.06283029947152084,0.057349774907026814,0.18976683937823835,3.0203077332816815,0.03836171806928397,1.156666680748179,0.9586116443044579
"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'ever_married=No', 'Residence_type=Rural'})",frozenset({'age_cat=Młody'}),0.08103347034644745,0.30710510863182616,0.07516147974163241,0.9275362318840579,3.0202566021004795,0.05027568702807281,9.561949500880786,0.7278853833865815
frozenset({'age_cat=Młody'}),"frozenset({'glucose_cat=Norma_Glukozy', 'smoking_status=Unknown', 'ever_married=No', 'Residence_type=Rural'})",0.30710510863182616,0.08103347034644745,0.07516147974163241,0.24474187380497134,3.0202566021004795,0.05027568702807281,1.216758215212172,0.9653734110169492
"frozenset({'work_type=children', 'gender=Female'})","frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No'})",0.06380896457232335,0.3168917596398512,0.061068702290076333,0.9570552147239263,3.0201328548638293,0.040848167225955856,15.906663311243431,0.7144788969480584
"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No'})","frozenset({'work_type=children', 'gender=Female'})",0.3168917596398512,0.06380896457232335,0.061068702290076333,0.19271155033971588,3.0201328548638293,0.040848167225955856,1.1596735167233425,0.9791841157887002
"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No'})","frozenset({'work_type=children', 'gender=Female', 'age_cat=Młody'})",0.3168917596398512,0.06380896457232335,0.061068702290076333,0.19271155033971588,3.0201328548638293,0.040848167225955856,1.1596735167233425,0.9791841157887002
"frozenset({'work_type=children', 'gender=Female', 'age_cat=Młody'})","frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No'})",0.06380896457232335,0.3168917596398512,0.061068702290076333,0.9570552147239263,3.0201328548638293,0.040848167225955856,15.906663311243431,0.7144788969480584
"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody'})",frozenset({'bmi_cat=Niedowaga'}),0.2887062047367391,0.06831082403601488,0.059502838128792326,0.20610169491525424,3.0171162158224467,0.03978107937891526,1.1735623693824748,0.939917772209831
frozenset({'bmi_cat=Niedowaga'}),"frozenset({'glucose_cat=Norma_Glukozy', 'age_cat=Młody'})",0.06831082403601488,0.2887062047367391,0.059502838128792326,0.8710601719197707,3.0171162158224467,0.03978107937891526,5.516478545486176,0.7175758790358248
frozenset({'smoking_status=Unknown'}),"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No', 'bmi_cat=Niedowaga'})",0.30221178312781366,0.05989430416911333,0.0546095126247798,0.18069948186528498,3.0169727217311797,0.036508748162632415,1.14744916550426,0.9580871374926481
"frozenset({'glucose_cat=Norma_Glukozy', 'ever_married=No', 'bmi_cat=Niedowaga'})",frozenset({'smoking_status=Unknown'}),0.05989430416911333,0.30221178312781366,0.0546095126247798,0.911764705882353,3.0169727217311797,0.036508748162632415,7.908266457884786,0.7111348417991443
